optimizer,regime,eta,steps,loss,delta
signgd,coupled,238740.6771860647,10,-0.0,0.0
signgd,coupled,238740.6771860647,50,-0.0,0.0
signgd,coupled,238740.6771860647,100,-0.0,0.0
signgd,coupled,238740.6771860647,200,-0.0,0.0
signgd,coupled,270046.2352420682,10,-0.0,0.0
signgd,coupled,270046.2352420682,50,-0.0,0.0
signgd,coupled,270046.2352420682,100,-0.0,0.0
signgd,coupled,270046.2352420682,200,-0.0,0.0
signgd,coupled,305456.82465154317,10,-0.0,0.0
signgd,coupled,305456.82465154317,50,-0.0,0.0
signgd,coupled,305456.82465154317,100,-0.0,0.0
signgd,coupled,305456.82465154317,200,-0.0,0.0
signgd,coupled,345510.7294592218,10,-0.0,0.0
signgd,coupled,345510.7294592218,50,-0.0,0.0
signgd,coupled,345510.7294592218,100,-0.0,0.0
signgd,coupled,345510.7294592218,200,-0.0,0.0
signgd,coupled,390816.81775362644,10,-0.0,0.0
signgd,coupled,390816.81775362644,50,-0.0,0.0
signgd,coupled,390816.81775362644,100,-0.0,0.0
signgd,coupled,390816.81775362644,200,-0.0,0.0
signgd,coupled,442063.797202853,10,-0.0,0.0
signgd,coupled,442063.797202853,50,-0.0,0.0
signgd,coupled,442063.797202853,100,-0.0,0.0
signgd,coupled,442063.797202853,200,-0.0,0.0
signgd,coupled,500030.684249109,10,-0.0,0.0
signgd,coupled,500030.684249109,50,-0.0,0.0
signgd,coupled,500030.684249109,100,-0.0,0.0
signgd,coupled,500030.684249109,200,-0.0,0.0
signgd,coupled,565598.6461065002,10,-0.0,0.0
signgd,coupled,565598.6461065002,50,-0.0,0.0
signgd,coupled,565598.6461065002,100,-0.0,0.0
signgd,coupled,565598.6461065002,200,-0.0,0.0
signgd,coupled,639764.3955748423,10,-0.0,0.0
signgd,coupled,639764.3955748423,50,-0.0,0.0
signgd,coupled,639764.3955748423,100,-0.0,0.0
signgd,coupled,639764.3955748423,200,-0.0,0.0
signgd,coupled,723655.342286965,10,-0.0,0.0
signgd,coupled,723655.342286965,50,-0.0,0.0
signgd,coupled,723655.342286965,100,-0.0,0.0
signgd,coupled,723655.342286965,200,-0.0,0.0
signgd,coupled,818546.7307069021,10,-0.0,0.0
signgd,coupled,818546.7307069021,50,-0.0,0.0
signgd,coupled,818546.7307069021,100,-0.0,0.0
signgd,coupled,818546.7307069021,200,-0.0,0.0
signgd,coupled,925881.0253973946,10,-0.0,0.0
signgd,coupled,925881.0253973946,50,-0.0,0.0
signgd,coupled,925881.0253973946,100,-0.0,0.0
signgd,coupled,925881.0253973946,200,-0.0,0.0
signgd,coupled,1047289.8382363574,10,-0.0,0.0
signgd,coupled,1047289.8382363574,50,-0.0,0.0
signgd,coupled,1047289.8382363574,100,-0.0,0.0
signgd,coupled,1047289.8382363574,200,-0.0,0.0
signgd,coupled,1184618.7309026823,10,-0.0,0.0
signgd,coupled,1184618.7309026823,50,-0.0,0.0
signgd,coupled,1184618.7309026823,100,-0.0,0.0
signgd,coupled,1184618.7309026823,200,-0.0,0.0
signgd,coupled,1339955.26965934,10,-0.0,0.0
signgd,coupled,1339955.26965934,50,-0.0,0.0
signgd,coupled,1339955.26965934,100,-0.0,0.0
signgd,coupled,1339955.26965934,200,-0.0,0.0
signgd,coupled,1515660.7589006044,10,-0.0,0.0
signgd,coupled,1515660.7589006044,50,-0.0,0.0
signgd,coupled,1515660.7589006044,100,-0.0,0.0
signgd,coupled,1515660.7589006044,200,-0.0,0.0
signgd,coupled,1714406.135851972,10,-0.0,0.0
signgd,coupled,1714406.135851972,50,-0.0,0.0
signgd,coupled,1714406.135851972,100,-0.0,0.0
signgd,coupled,1714406.135851972,200,-0.0,0.0
signgd,coupled,1939212.572065831,10,-0.0,0.0
signgd,coupled,1939212.572065831,50,-0.0,0.0
signgd,coupled,1939212.572065831,100,-0.0,0.0
signgd,coupled,1939212.572065831,200,-0.0,0.0
signgd,coupled,2193497.3989050603,10,-0.0,0.0
signgd,coupled,2193497.3989050603,50,-0.0,0.0
signgd,coupled,2193497.3989050603,100,-0.0,0.0
signgd,coupled,2193497.3989050603,200,-0.0,0.0
signgd,coupled,2481126.0551377703,10,-0.0,0.0
signgd,coupled,2481126.0551377703,50,-0.0,0.0
signgd,coupled,2481126.0551377703,100,-0.0,0.0
signgd,coupled,2481126.0551377703,200,-0.0,0.0
signgd,coupled,2806470.846309839,10,-0.0,0.0
signgd,coupled,2806470.846309839,50,-0.0,0.0
signgd,coupled,2806470.846309839,100,-0.0,0.0
signgd,coupled,2806470.846309839,200,-0.0,0.0
signgd,coupled,3174477.4091091934,10,-0.0,0.0
signgd,coupled,3174477.4091091934,50,-0.0,0.0
signgd,coupled,3174477.4091091934,100,-0.0,0.0
signgd,coupled,3174477.4091091934,200,-0.0,0.0
signgd,coupled,3590739.891061055,10,-0.0,0.0
signgd,coupled,3590739.891061055,50,-0.0,0.0
signgd,coupled,3590739.891061055,100,-0.0,0.0
signgd,coupled,3590739.891061055,200,-0.0,0.0
signgd,coupled,4061585.9883769797,10,-0.0,0.0
signgd,coupled,4061585.9883769797,50,-0.0,0.0
signgd,coupled,4061585.9883769797,100,-0.0,0.0
signgd,coupled,4061585.9883769797,200,-0.0,0.0
signgd,coupled,4594173.134636477,10,-0.0,0.0
signgd,coupled,4594173.134636477,50,-0.0,0.0
signgd,coupled,4594173.134636477,100,-0.0,0.0
signgd,coupled,4594173.134636477,200,-0.0,0.0
signgd,coupled,5196597.302486197,10,-0.0,0.0
signgd,coupled,5196597.302486197,50,-0.0,0.0
signgd,coupled,5196597.302486197,100,-0.0,0.0
signgd,coupled,5196597.302486197,200,-0.0,0.0
signgd,coupled,5878016.072274912,10,-0.0,0.0
signgd,coupled,5878016.072274912,50,-0.0,0.0
signgd,coupled,5878016.072274912,100,-0.0,0.0
signgd,coupled,5878016.072274912,200,-0.0,0.0
signgd,coupled,6648787.838417263,10,-0.0,0.0
signgd,coupled,6648787.838417263,50,-0.0,0.0
signgd,coupled,6648787.838417263,100,-0.0,0.0
signgd,coupled,6648787.838417263,200,-0.0,0.0
signgd,coupled,7520629.269592407,10,-0.0,0.0
signgd,coupled,7520629.269592407,50,-0.0,0.0
signgd,coupled,7520629.269592407,100,-0.0,0.0
signgd,coupled,7520629.269592407,200,-0.0,0.0
signgd,coupled,8506793.416364154,10,-0.0,0.0
signgd,coupled,8506793.416364154,50,-0.0,0.0
signgd,coupled,8506793.416364154,100,-0.0,0.0
signgd,coupled,8506793.416364154,200,-0.0,0.0
signgd,coupled,9622271.173675135,10,-0.0,0.0
signgd,coupled,9622271.173675135,50,-0.0,0.0
signgd,coupled,9622271.173675135,100,-0.0,0.0
signgd,coupled,9622271.173675135,200,-0.0,0.0
signgd,coupled,10884019.160690054,10,-0.0,0.0
signgd,coupled,10884019.160690054,50,-0.0,0.0
signgd,coupled,10884019.160690054,100,-0.0,0.0
signgd,coupled,10884019.160690054,200,-0.0,0.0
signgd,coupled,12311217.482038897,10,-0.0,0.0
signgd,coupled,12311217.482038897,50,-0.0,0.0
signgd,coupled,12311217.482038897,100,-0.0,0.0
signgd,coupled,12311217.482038897,200,-0.0,0.0
signgd,coupled,13925561.28874462,10,-0.0,0.0
signgd,coupled,13925561.28874462,50,-0.0,0.0
signgd,coupled,13925561.28874462,100,-0.0,0.0
signgd,coupled,13925561.28874462,200,-0.0,0.0
signgd,coupled,15751590.570916213,10,-0.0,0.0
signgd,coupled,15751590.570916213,50,-0.0,0.0
signgd,coupled,15751590.570916213,100,-0.0,0.0
signgd,coupled,15751590.570916213,200,-0.0,0.0
signgd,coupled,17817063.195457324,10,-0.0,0.0
signgd,coupled,17817063.195457324,50,-0.0,0.0
signgd,coupled,17817063.195457324,100,-0.0,0.0
signgd,coupled,17817063.195457324,200,-0.0,0.0
signgd,coupled,20153376.859417353,10,-0.0,0.0
signgd,coupled,20153376.859417353,50,-0.0,0.0
signgd,coupled,20153376.859417353,100,-0.0,0.0
signgd,coupled,20153376.859417353,200,-0.0,0.0
signgd,coupled,22796046.37318982,10,-0.0,0.0
signgd,coupled,22796046.37318982,50,-0.0,0.0
signgd,coupled,22796046.37318982,100,-0.0,0.0
signgd,coupled,22796046.37318982,200,-0.0,0.0
signgd,coupled,25785243.528842766,10,-0.0,0.0
signgd,coupled,25785243.528842766,50,-0.0,0.0
signgd,coupled,25785243.528842766,100,-0.0,0.0
signgd,coupled,25785243.528842766,200,-0.0,0.0
signgd,coupled,29166407.760237068,10,-0.0,0.0
signgd,coupled,29166407.760237068,50,-0.0,0.0
signgd,coupled,29166407.760237068,100,-0.0,0.0
signgd,coupled,29166407.760237068,200,-0.0,0.0
signgd,coupled,32990936.877709426,10,-0.0,0.0
signgd,coupled,32990936.877709426,50,-0.0,0.0
signgd,coupled,32990936.877709426,100,-0.0,0.0
signgd,coupled,32990936.877709426,200,-0.0,0.0
signgd,coupled,37316968.377327554,10,-0.0,0.0
signgd,coupled,37316968.377327554,50,-0.0,0.0
signgd,coupled,37316968.377327554,100,-0.0,0.0
signgd,coupled,37316968.377327554,200,-0.0,0.0
signgd,coupled,42210263.20156903,10,-0.0,0.0
signgd,coupled,42210263.20156903,50,-0.0,0.0
signgd,coupled,42210263.20156903,100,-0.0,0.0
signgd,coupled,42210263.20156903,200,-0.0,0.0
signgd,coupled,47745205.38566131,10,-0.0,0.0
signgd,coupled,47745205.38566131,50,-0.0,0.0
signgd,coupled,47745205.38566131,100,-0.0,0.0
signgd,coupled,47745205.38566131,200,-0.0,0.0
signgd,coupled,54005932.78542374,10,-0.0,0.0
signgd,coupled,54005932.78542374,50,-0.0,0.0
signgd,coupled,54005932.78542374,100,-0.0,0.0
signgd,coupled,54005932.78542374,200,-0.0,0.0
signgd,coupled,61087616.0750504,10,-0.0,0.0
signgd,coupled,61087616.0750504,50,-0.0,0.0
signgd,coupled,61087616.0750504,100,-0.0,0.0
signgd,coupled,61087616.0750504,200,-0.0,0.0
signgd,coupled,69097905.45715645,10,-0.0,0.0
signgd,coupled,69097905.45715645,50,-0.0,0.0
signgd,coupled,69097905.45715645,100,-0.0,0.0
signgd,coupled,69097905.45715645,200,-0.0,0.0
signgd,coupled,78158567.0768409,10,-0.0,0.0
signgd,coupled,78158567.0768409,50,-0.0,0.0
signgd,coupled,78158567.0768409,100,-0.0,0.0
signgd,coupled,78158567.0768409,200,-0.0,0.0
signgd,coupled,88407334.01525062,10,-0.0,0.0
signgd,coupled,88407334.01525062,50,-0.0,0.0
signgd,coupled,88407334.01525062,100,-0.0,0.0
signgd,coupled,88407334.01525062,200,-0.0,0.0
signgd,coupled,100000000.0,10,-0.0,0.0
signgd,coupled,100000000.0,50,-0.0,0.0
signgd,coupled,100000000.0,100,-0.0,0.0
signgd,coupled,100000000.0,200,-0.0,0.0
muon,decoupled,1e-08,10,5.703782374879714,7.805401290583713e-13
muon,decoupled,1e-08,50,5.70378197577377,3.902744013378756e-12
muon,decoupled,1e-08,100,5.7037814768913595,7.805491062523595e-12
muon,decoupled,1e-08,200,5.703780479126508,1.5610963043088955e-11
muon,decoupled,1.1311278765939214e-08,10,5.703782361796238,8.829144013122736e-13
muon,decoupled,1.1311278765939214e-08,50,5.703781910356387,4.414509556516233e-12
muon,decoupled,1.1311278765939214e-08,100,5.7037813460565605,8.828997862669885e-12
muon,decoupled,1.1311278765939214e-08,200,5.703780217456938,1.7658033455575373e-11
muon,decoupled,1.2794502732078734e-08,10,5.7037823469971505,9.98667728374647e-13
muon,decoupled,1.2794502732078734e-08,50,5.703781836360953,4.993342111320187e-12
muon,decoupled,1.2794502732078734e-08,100,5.7037811980656885,9.986732361216832e-12
muon,decoupled,1.2794502732078734e-08,200,5.7037799214751885,1.997348467175364e-11
muon,decoupled,1.4472218707411344e-08,10,5.703782330257487,1.1296475907474068e-12
muon,decoupled,1.4472218707411344e-08,50,5.703781752662643,5.6481434113075935e-12
muon,decoupled,1.4472218707411344e-08,100,5.703781030669086,1.1296295929913436e-11
muon,decoupled,1.4472218707411344e-08,200,5.703779586681987,2.2592603135529465e-11
muon,decoupled,1.636993001611702e-08,10,5.703782311322794,1.2777457043811058e-12
muon,decoupled,1.636993001611702e-08,50,5.703781657989164,6.388743700735944e-12
muon,decoupled,1.636993001611702e-08,100,5.703780841322121,1.2777542045261381e-11
muon,decoupled,1.636993001611702e-08,200,5.703779207988063,2.5555105340885342e-11
muon,decoupled,1.8516484179121542e-08,10,5.703782289905231,1.4453065480535265e-12
muon,decoupled,1.8516484179121542e-08,50,5.703781550901347,7.226537077076323e-12
muon,decoupled,1.8516484179121542e-08,100,5.703780627146503,1.4453010403064903e-11
muon,decoupled,1.8516484179121542e-08,200,5.7037787796368065,2.8906113180154902e-11
muon,decoupled,2.0944511431514688e-08,10,5.703782265679227,1.6348259551657307e-12
muon,decoupled,2.0944511431514688e-08,50,5.703781429771341,8.174092045593051e-12
muon,decoupled,2.0944511431514688e-08,100,5.703780384886477,1.634821878565562e-11
muon,decoupled,2.0944511431514688e-08,200,5.703778295116764,3.2696527343251125e-11
muon,decoupled,2.369092074182632e-08,10,5.703782238276521,1.8491939750286956e-12
muon,decoupled,2.369092074182632e-08,50,5.703781292757805,9.245933445950483e-12
muon,decoupled,2.369092074182632e-08,100,5.703780110859412,1.8491954061755633e-11
muon,decoupled,2.369092074182632e-08,200,5.703777747062638,3.6983968405152057e-11
muon,decoupled,2.6797460873256895e-08,10,5.7037822072805575,2.091651938457284e-12
muon,decoupled,2.6797460873256895e-08,50,5.703781137777975,1.0458385893419297e-11
muon,decoupled,2.6797460873256895e-08,100,5.703779800899761,2.0916737526049944e-11
muon,decoupled,2.6797460873256895e-08,200,5.70377712714334,4.1833593013296255e-11
muon,decoupled,3.0311355015675764e-08,10,5.703782172220152,2.3659806752673873e-12
muon,decoupled,3.0311355015675764e-08,50,5.703780962475969,1.1829766766863203e-11
muon,decoupled,3.0311355015675764e-08,100,5.703779450295755,2.365951922225773e-11
muon,decoupled,3.0311355015675764e-08,200,5.703776425935335,4.7319243575566494e-11
muon,decoupled,3.428601863556583e-08,10,5.703782132562358,2.6762038765615337e-12
muon,decoupled,3.428601863556583e-08,50,5.703780764186997,1.3380957800124271e-11
muon,decoupled,3.428601863556583e-08,100,5.703779053717796,2.6761970244038036e-11
muon,decoupled,3.428601863556583e-08,200,5.7037756327794265,5.352414388440363e-11
muon,decoupled,3.8781871456107196e-08,10,5.703782087704325,3.0270876950899694e-12
muon,decoupled,3.8781871456107196e-08,50,5.703780539896795,1.5135572482838366e-11
muon,decoupled,3.8781871456107196e-08,100,5.703778605137409,3.0271229967127056e-11
muon,decoupled,3.8781871456107196e-08,200,5.703774735618657,6.05427062649877e-11
muon,decoupled,4.386725591048494e-08,10,5.703782036964139,3.424053575395991e-12
muon,decoupled,4.386725591048494e-08,50,5.703780286195903,1.7120310377705117e-11
muon,decoupled,4.386725591048494e-08,100,5.703778097735627,3.424065328147541e-11
muon,decoupled,4.386725591048494e-08,200,5.7037737208151205,6.848157717981307e-11
muon,decoupled,4.961947603002898e-08,10,5.7037819795705085,3.873052052683068e-12
muon,decoupled,4.961947603002898e-08,50,5.703779999227752,1.936524768667014e-11
muon,decoupled,4.961947603002898e-08,100,5.7037775237993324,3.873054698136369e-11
muon,decoupled,4.961947603002898e-08,200,5.703772572942542,7.746154195506505e-11
muon,decoupled,5.612597255954966e-08,10,5.703781914650976,4.380916202723073e-12
muon,decoupled,5.612597255954966e-08,50,5.703779674630082,2.190455759484844e-11
muon,decoupled,5.612597255954966e-08,100,5.70377687460399,4.380925787070278e-11
muon,decoupled,5.612597255954966e-08,200,5.703771274551877,8.76190031987023e-11
muon,decoupled,6.348565216305224e-08,10,5.703781841218681,4.95537551964409e-12
muon,decoupled,6.348565216305224e-08,50,5.7037793074686025,2.4776884103433483e-11
muon,decoupled,6.348565216305224e-08,100,5.703776140281035,4.955391348995808e-11
muon,decoupled,6.348565216305224e-08,200,5.703769805906019,9.910844237306926e-11
muon,decoupled,7.181039092537356e-08,10,5.703781758157368,5.6051292079972725e-12
muon,decoupled,7.181039092537356e-08,50,5.703778892162027,2.8025818644972222e-11
muon,decoupled,7.181039092537356e-08,100,5.703775309667889,5.6051869742890226e-11
muon,decoupled,7.181039092537356e-08,200,5.7037681446797475,1.1210451317245074e-10
muon,decoupled,8.12267350047972e-08,10,5.703781664204393,6.340118968023445e-12
muon,decoupled,8.12267350047972e-08,50,5.703778422397169,3.1700826859382136e-11
muon,decoupled,8.12267350047972e-08,100,5.703774370138196,6.340189267692309e-11
muon,decoupled,8.12267350047972e-08,200,5.703766265620408,1.268047880240153e-10
muon,decoupled,9.18778242886334e-08,10,5.703781557931565,7.171517286269635e-12
muon,decoupled,9.18778242886334e-08,50,5.703777891033051,3.585768878003326e-11
muon,decoupled,9.18778242886334e-08,100,5.703773307409975,7.17156967491861e-11
muon,decoupled,9.18778242886334e-08,200,5.703764140164036,1.434326928062557e-10
muon,decoupled,1.0392556829367131e-07,10,5.703781437723412,8.111877922850619e-12
muon,decoupled,1.0392556829367131e-07,50,5.703777289992293,4.0559656327987526e-11
muon,decoupled,1.0392556829367131e-07,100,5.703772105328471,8.111972682120494e-11
muon,decoupled,1.0392556829367131e-07,200,5.703761736001094,1.6224111724222334e-10
muon,decoupled,1.17553107387837e-07,10,5.703781301752613,9.17563074132044e-12
muon,decoupled,1.17553107387837e-07,50,5.703776610138327,4.587815717604915e-11
muon,decoupled,1.17553107387837e-07,100,5.703770745620567,9.175690806120795e-11
muon,decoupled,1.17553107387837e-07,200,5.703759016585387,1.8351597888890958e-10
muon,decoupled,1.3296759674662126e-07,10,5.703781147952261,1.0378772060531949e-11
muon,decoupled,1.3296759674662126e-07,50,5.703775841136557,5.1894157807735874e-11
muon,decoupled,1.3296759674662126e-07,100,5.703769207617058,1.0378894098328484e-10
muon,decoupled,1.3296759674662126e-07,200,5.703755940578512,2.075806371411304e-10
muon,decoupled,1.5040335536380252e-07,10,5.703780973984392,1.1739735052140876e-11
muon,decoupled,1.5040335536380252e-07,50,5.703774971297224,5.869895021437532e-11
muon,decoupled,1.5040335536380252e-07,100,5.703767467938436,1.173987946787025e-10
muon,decoupled,1.5040335536380252e-07,200,5.703752461221423,2.348010427581648e-10
muon,decoupled,1.7012542798525891e-07,10,5.703780777204483,1.3279127363680088e-11
muon,decoupled,1.7012542798525891e-07,50,5.703773987397706,6.63960835096955e-11
muon,decoupled,1.7012542798525891e-07,100,5.703765500139456,1.3279331063584254e-10
muon,decoupled,1.7012542798525891e-07,200,5.703748525623668,2.655910760415714e-10
muon,decoupled,1.92433614111598e-07,10,5.7037805546212486,1.5020360389500498e-11
muon,decoupled,1.92433614111598e-07,50,5.703772874481543,7.510255351644846e-11
muon,decoupled,1.92433614111598e-07,100,5.703763274307191,1.5020650652106116e-10
muon,decoupled,1.92433614111598e-07,200,5.703744073959416,3.0041877666087125e-10
muon,decoupled,2.1766702531534592e-07,10,5.703780302851143,1.6989969327252386e-11
muon,decoupled,2.1766702531534592e-07,50,5.703771615631041,8.49507057580634e-11
muon,decoupled,2.1766702531534592e-07,100,5.703760756606288,1.699032160622227e-10
muon,decoupled,2.1766702531534592e-07,200,5.703739038557945,3.3981378865302614e-10
muon,decoupled,2.4620924014946254e-07,10,5.703780018066957,1.9217830018319892e-11
muon,decoupled,2.4620924014946254e-07,50,5.703770191710162,9.609022431911196e-11
muon,decoupled,2.4620924014946254e-07,100,5.703757908764634,1.9218278097393737e-10
muon,decoupled,2.4620924014946254e-07,200,5.7037333428750845,3.8437503006860663e-10
muon,decoupled,2.784941350080644e-07,10,5.703779695939627,2.1737859776105317e-11
muon,decoupled,2.784941350080644e-07,50,5.703768581073571,1.0869054311093973e-10
muon,decoupled,2.784941350080644e-07,100,5.703754687491582,2.17384053900066e-10
muon,decoupled,2.784941350080644e-07,200,5.703726900329547,4.347801094845005e-10
muon,decoupled,3.150124795755328e-07,10,5.70377933157242,2.458833484042522e-11
muon,decoupled,3.150124795755328e-07,50,5.7037667592376255,1.229431287677607e-10
muon,decoupled,3.150124795755328e-07,100,5.703751043819885,2.4589004487055033e-10
muon,decoupled,3.150124795755328e-07,200,5.703719612986864,4.917954945192482e-10
muon,decoupled,3.563193971228584e-07,10,5.7037789194265205,2.7812535260962612e-11
muon,decoupled,3.563193971228584e-07,50,5.7037646985082215,1.3906464825172438e-10
muon,decoupled,3.563193971228584e-07,100,5.703746922361301,2.7813420750560924e-10
muon,decoupled,3.563193971228584e-07,200,5.703711370070632,5.562881162657352e-10
muon,decoupled,4.0304280305680504e-07,10,5.703778453236805,3.145953636485288e-11
muon,decoupled,4.0304280305680504e-07,50,5.7037623675597695,1.573002427097958e-10
muon,decoupled,4.0304280305680504e-07,100,5.703742260464685,3.146068067519381e-10
muon,decoupled,4.0304280305680504e-07,200,5.70370204627856,6.292388667408777e-10
muon,decoupled,4.558929499981059e-07,10,5.703777925916623,3.558481113941081e-11
muon,decoupled,4.558929499981059e-07,50,5.7037597309590025,1.7792716605624648e-10
muon,decoupled,4.558929499981059e-07,100,5.703736987263532,3.558624107197206e-10
muon,decoupled,4.558929499981059e-07,200,5.703691499877795,7.117571003065204e-10
muon,decoupled,5.156732244854964e-07,10,5.703777329450073,4.025095491286268e-11
muon,decoupled,5.156732244854964e-07,50,5.703756748626408,2.0125900815695652e-10
muon,decoupled,5.156732244854964e-07,100,5.703731022598832,4.0252830495884906e-10
muon,decoupled,5.156732244854964e-07,200,5.703679570550323,8.050978859280855e-10
muon,decoupled,5.8329235942862e-07,10,5.7037766547701185,4.552899550425149e-11
muon,decoupled,5.8329235942862e-07,50,5.703753375226915,2.2765042585401463e-10
muon,decoupled,5.8329235942862e-07,100,5.703724275800468,4.5531404688214927e-10
muon,decoupled,5.8329235942862e-07,200,5.703666076956057,9.106808870375238e-10
muon,decoupled,6.597782479539533e-07,10,5.703775891620815,5.149921201291763e-11
muon,decoupled,6.597782479539533e-07,50,5.703749559480751,2.5750271186175677e-10
muon,decoupled,6.597782479539533e-07,100,5.7037166443089315,5.150223220985739e-10
muon,decoupled,6.597782479539533e-07,200,5.70365081397616,1.030112179150472e-09
muon,decoupled,7.46293568631013e-07,10,5.703775028401381,5.825223680158698e-11
muon,decoupled,7.46293568631013e-07,50,5.703745243383962,2.9126970540332975e-10
